DOI,Title,Authors,Abstract,Venue (Year),Article URL,PDF URL
10.1016/j.ympev.2018.09.011,The effect of Hengduan Mountains Region (HMR) uplift to environmental changes in the HMR and its eastern adjacent area: Tracing the evolutionary history of Allium section Sikkimensia (Amaryllidaceae),"Chuan Xie, Deng feng Xie, Yan Zhong, Xian Lin Guo, Qing Liu, Song Dong Zhou, Xing Jin He","... regions abovementioned. Using chloroplast and nuclear sequence variation of 79 populations of these ten Allium species with known morphological preferences, we elucidate the phylogenetic relationship, divergence time, ancestral area and genetic structures. Climatic variables analysis ...",Molecular Phylogenetics and Evolution (2019),https://www.mendeley.com/catalogue/api/pdf/d23dbbde-254b-384d-8324-55a122a134f8/?doi=10.1016%2Fj.ympev.2018.09.011,https://www.mendeley.com/catalogue/effect-hengduan-mountains-region-hmr-uplift-environmental-changes-hmr-eastern-adjacent-area-tracing
10.1016/j.enpol.2018.08.047,The effect of Peru's CDM investments on households’ welfare: An econometric approach,"Nicolas Pécastaing, Jorge Dávalos, Andy Inga",The Clean Development Mechanism (CDM) under the Kyoto Protocol has two main objectives: Reducing emissions of greenhouse gases (GHGs) and contributing to sustainable development (SD) in developing countries. The empirical evidence indicates that the first ...,Energy Policy (2018),https://www.mendeley.com/catalogue/api/pdf/5726b797-73c7-33bd-85ab-21f14819e363/?doi=10.1016%2Fj.enpol.2018.08.047,https://www.mendeley.com/catalogue/effect-perus-cdm-investments-households-welfare-econometric-approach
10.1016/j.ocecoaman.2018.11.008,"The effect of abundance changes on a management strategy evaluation for the Atlantic surfclam (Spisula solidissima) using a spatially explicit, vessel-based fisheries model","Kelsey M. Kuykendall, Eric N. Powell, John M. Klinck, Paula T. Moreno, Robert T. Leaf","Increased bottom water temperatures have caused a relocation and contraction of the range of the Atlantic surfclam, Spisula solidissima, in the Mid-Atlantic Bight (MAB). Consequences include declining stock abundance and landings per unit effort ...",Ocean and Coastal Management (2019),https://www.mendeley.com/catalogue/api/pdf/cc4d52dc-5087-31ee-8026-9f2136853a54/?doi=10.1016%2Fj.ocecoaman.2018.11.008,https://www.mendeley.com/catalogue/effect-abundance-changes-management-strategy-evaluation-atlantic-surfclam-spisula-solidissima-using
10.1016/j.jphotochem.2018.04.020,The effect of chloride ions and organic matter on the photodegradation of acetamiprid in saline waters,"M. I. Pinto, R. Salgado, C. A.T. Laia, William J. Cooper, G. Sontag, Hugh D. Burrows, L. Branco, C. Vale, J. P. Noronha","The photodegradation kinetics of the neonicotinoid insecticide acetamiprid (ACT) was investigated under different conditions of pH, salinity and dissolved organic matter (DOM). Photodegradation of ACT in saline and freshwaters followed pseudo-first-order kinetics. Varying ...",Journal of Photochemistry and Photobiology A: Chemistry (2018),https://www.mendeley.com/catalogue/api/pdf/729590e2-621a-383a-85bd-a5caf76db53b/?doi=10.1016%2Fj.jphotochem.2018.04.020,https://www.mendeley.com/catalogue/effect-chloride-ions-organic-matter-photodegradation-acetamiprid-saline-waters-1
10.1016/j.gfs.2018.06.001,The effect of climate change across food systems: Implications for nutrition outcomes,"Jessica Fanzo, Claire Davis, Rebecca McLaren, Jowel Choufani","A better understanding of the pathways linking climate change and nutrition is critical for developing effective interventions to ensure the world's population has access to sufficient, safe, and nutritious food. The paper uses a ...",Global Food Security (2018),https://www.mendeley.com/catalogue/api/pdf/d5aece75-2665-3813-9c30-eb7b84355887/?doi=10.1016%2Fj.gfs.2018.06.001,https://www.mendeley.com/catalogue/effect-climate-change-across-food-systems-implications-nutrition-outcomes
10.1016/j.scitotenv.2017.08.018,"The effect of grazing exclusion over time on structure, biodiversity, and regeneration of high nature value farmland ecosystems in Europe","Claudia M.C.S. Listopad, Melanie Köbel, Adriana Príncipe, Paula Gonçalves, Cristina Branquinho","Climate change and increasing socio-economic pressure is placing many ecosystems of high ecological and economic value at risk. This is particularly urgent in dryland ecosystems, such as the montado, a multifunctional savannah-like system ...",Science of the Total Environment (2018),https://www.mendeley.com/catalogue/api/pdf/6a6e4110-f948-3af5-b2d6-dea135deff0d/?doi=10.1016%2Fj.scitotenv.2017.08.018,https://www.mendeley.com/catalogue/effect-grazing-exclusion-time-structure-biodiversity-regeneration-high-nature-value-farmland-ecosyst
10.1016/j.jclepro.2017.10.105,The effect of information provision on supermarket consumers&#39; use of and preferences for carbon labels in Germany,"Agnes Emberger-Klein, Klaus Menrad","To limit climate change, significant reductions in greenhouse gas emissions are needed. Changes to consumer behavior could be one strategy to reach emission reduction targets. In this context, the role of information is crucial. One ...",Journal of Cleaner Production (2018),https://www.mendeley.com/catalogue/api/pdf/c2ccbf20-7a34-3d33-8144-98d7a77ead4e/?doi=10.1016%2Fj.jclepro.2017.10.105,https://www.mendeley.com/catalogue/effect-information-provision-supermarket-consumers-preferences-carbon-labels-germany
10.1016/j.scitotenv.2018.05.321,The effect of saline-alkaline and water stresses on water use efficiency and standing biomass of Phragmites australis and Bolboschoenus planiculmis,"Ying Liu, Zhi Ding, Christoph Bachofen, Yanjing Lou, Ming Jiang, Xuguang Tang, Xianguo Lu, Nina Buchmann","Salt marsh plants in the West Songnen Plain, northern China, are threatened by increasing soil salinity and alkalinity since the late 20th century. To explore how these wetland ecosystems respond to such environmental changes, we ...",Science of the Total Environment (2018),https://www.mendeley.com/catalogue/api/pdf/6664bbd7-6585-37bc-bdef-4ed976a2786b/?doi=10.1016%2Fj.scitotenv.2018.05.321,https://www.mendeley.com/catalogue/effect-salinealkaline-water-stresses-water-efficiency-standing-biomass-phragmites-australis-bolbosch
10.1016/j.ibiod.2019.04.004,The effect of temperature during culture enrichment on methanotrophic polyhydroxyalkanoate production,"Rebeca Pérez, Sara Cantera, Sergio Bordel, Pedro A. García-Encina, Raúl Muñoz","Climate change and plastic pollution are likely the most relevant environmental problems of the 21st Century. Thus, one of the most promising solutions to remedy both environmental problems simultaneously is the bioconversion of greenhouse gases ...",International Biodeterioration and Biodegradation (2019),https://www.mendeley.com/catalogue/api/pdf/82760dda-2d02-325b-bae6-bb4638eb14ee/?doi=10.1016%2Fj.ibiod.2019.04.004,https://www.mendeley.com/catalogue/effect-temperature-during-culture-enrichment-methanotrophic-polyhydroxyalkanoate-production
10.1016/j.cbpb.2019.02.007,The effect of temperature on Triclosan and Lead exposed mussels,"Giulio Pirone, Francesca Coppola, Carlo Pretti, Amadeu M.V.M. Soares, Montserrat Solé, Rosa Freitas","Interest on the effects of emerging contaminants over aquatic organisms has increased in the last years. Nonetheless, the toxic action of classical natural and anthropogenically-driven metals has also to be monitored, especially because they ...",Comparative Biochemistry and Physiology Part - B: Biochemistry and Molecular Biology (2019),https://www.mendeley.com/catalogue/api/pdf/3bf9bf0e-ef0f-3884-b8ac-4c1219ee312a/?doi=10.1016%2Fj.cbpb.2019.02.007,https://www.mendeley.com/catalogue/effect-temperature-triclosan-lead-exposed-mussels
10.1016/j.ecolind.2018.04.001,The effectiveness of acoustic indices for forest monitoring in Atlantic rainforest fragments,"Felipe Carmo Jorge, Caio Graco Machado, Selene Siqueira da Cunha Nogueira, Sérgio Luiz Gama Nogueira-Filho","Forest monitoring is essential to maintain the integrity of protected areas, which has become a more pressing issue due to anthropogenic pressures and global climate change. Birds are widely used for this purpose, and as ...",Ecological Indicators (2018),https://www.mendeley.com/catalogue/api/pdf/aadbd6f2-6404-33dc-b60c-b1fd5d67ad1f/?doi=10.1016%2Fj.ecolind.2018.04.001,https://www.mendeley.com/catalogue/effectiveness-acoustic-indices-forest-monitoring-atlantic-rainforest-fragments
10.1016/j.worlddev.2018.01.002,The effects of climate variability on psychological well-being in India,"Sharon Pailler, Magda Tsaneva","Climate variability has been shown to have adverse effects on morbidity and mortality. Less is known about its effects on psychological well-being, especially in developing countries with agriculture-based economies. In this paper, we ...",World Development (2018),https://www.mendeley.com/catalogue/api/pdf/057883e5-499b-3170-a0df-ca53f5caf851/?doi=10.1016%2Fj.worlddev.2018.01.002,https://www.mendeley.com/catalogue/effects-climate-variability-psychological-wellbeing-india
10.1016/j.jclepro.2018.12.166,"The effects of environmental transport policies on the environment, economy and employment in Portugal","Pedro Nunes, Fábio Pinheiro, Miguel C. Brito","The transport sector, accountable for a large share of climate change and pollution, is on the verge of changing over the coming decades. To lead it through the best path, carefully designed public transport policies ...",Journal of Cleaner Production (2019),https://www.mendeley.com/catalogue/api/pdf/51214537-2268-3e64-a59d-1aa640e858e6/?doi=10.1016%2Fj.jclepro.2018.12.166,https://www.mendeley.com/catalogue/effects-environmental-transport-policies-environment-economy-employment-portugal
10.1016/j.foreco.2018.07.029,The effects of forest restoration on ecosystem carbon in western North America: A systematic review,"Jason N. James, Norah Kates, Catherine D. Kuhn, Caitlin E. Littlefield, Colton W. Miller, Jonathan D. Bakker, David E. Butman, Ryan D. Haugo","Ecological restoration has become an overarching management paradigm for sustaining the health and resilience of forests across western North America. Restoration often involves mechanical thinning to promote development of complex habitats in moist, productive forests ...",Forest Ecology and Management (2018),https://www.mendeley.com/catalogue/api/pdf/9b67fe50-2ff8-3c62-9e87-dc1f042bb7ab/?doi=10.1016%2Fj.foreco.2018.07.029,https://www.mendeley.com/catalogue/effects-forest-restoration-ecosystem-carbon-western-north-america-systematic-review
10.1016/j.uclim.2018.06.002,"The effects of increasing surface reflectivity on heat-related mortality in Greater Montreal Area, Canada","Zahra Jandaghian, Hashem Akbari",... the expected mean anomalous daily mortality is calculated for each air mass classification. Results indicate that moist tropical plus and dry tropical weather have the highest rank in heat-related death. We assessed the effects ...,Urban Climate (2018),https://www.mendeley.com/catalogue/api/pdf/f572f7d6-c2d4-3ddc-aea6-048531c38b55/?doi=10.1016%2Fj.uclim.2018.06.002,https://www.mendeley.com/catalogue/effects-increasing-surface-reflectivity-heatrelated-mortality-greater-montreal-area-canada
10.1016/j.jtherbio.2019.05.002,"The effects of meteorological variables on ambulance attendance for cardiovascular diseases in Rasht, Iran","Majid Pourshaikhian, Mohammad Taghi Moghadamnia, Mir Saeed Yekaninejad, Ali Ghanbari, Ali Saadat Rashti, Siros Afraz kamachli",,Journal of Thermal Biology (2019),https://www.mendeley.com/catalogue/api/pdf/02d91511-ea03-3f84-abf6-25467cdaf4b0/?doi=10.1016%2Fj.jtherbio.2019.05.002,https://www.mendeley.com/catalogue/effects-meteorological-variables-ambulance-attendance-cardiovascular-diseases-rasht-iran
10.1016/j.scitotenv.2019.02.123,The effects of multiyear and seasonal weather factors on incidence of Lyme disease and its vector in New York State,"Shao Lin, Srishti Shrestha, Melissa A. Prusinski, Jennifer L. White, Gary Lukacik, Maggie Smith, Jianhai Lu, Bryon Backenson","Background: More frequent extreme weather and warmer weather due to climate change might change the spatiotemporal distributions of vector-borne diseases, including Lyme disease. However, limited studies have examined the associations of Lyme disease and ...",Science of the Total Environment (2019),https://www.mendeley.com/catalogue/api/pdf/a73ea4bc-3ce5-3c81-adfe-3a16a65d00bf/?doi=10.1016%2Fj.scitotenv.2019.02.123,https://www.mendeley.com/catalogue/effects-multiyear-seasonal-weather-factors-incidence-lyme-disease-vector-new-york-state-1
10.1016/j.agrformet.2017.09.007,The effects of projected climate and climate extremes on a winter and summer crop in the southeast USA,"Davide Cammarano, Di Tian","In this study, we explored how changing climate conditions in the 20th and 21st century affect summer and winter crop yields the southeast United States. An ensemble of 10 global circulation models (GCMs) were utilized ...",Agricultural and Forest Meteorology (2018),https://www.mendeley.com/catalogue/api/pdf/4cfb70af-036b-322b-9b2c-c5942a2cf3f8/?doi=10.1016%2Fj.agrformet.2017.09.007,https://www.mendeley.com/catalogue/effects-projected-climate-climate-extremes-winter-summer-crop-southeast-usa
